Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 471, 1629, 899, 81, 500, 1095, 1270, 1545]",25192,25600,408,0.18794745998457074,,,1,800,5,40,5,50,6,,8,2
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 190, 462, 1133, 1543, 1208, 75, 110, 193, 319, 849, 661, 536, 36, 234]",31159,32000,841,1.7638714900240302,,,1,800,5,40,5,50,6,,8,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 190, 462, 1133, 1543, 1208, 75, 110, 193, 319, 849, 661, 536, 36, 234]",31159,32000,841,0.2345913499593735,,,1,800,5,40,5,50,6,,8,3
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1011, 378, 418, 602, 1008, 190, 1133, 81, 1270, 1545, 44, 1629, 488, 849]",35414,36000,586,2.6499841979239136,,,1,800,5,40,5,50,6,,8,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1011, 378, 418, 602, 1008, 190, 1133, 81, 1270, 1545, 44, 1629, 488, 849]",35414,36000,586,0.17667787498794496,,,1,800,5,40,5,50,6,,8,4
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 712, 1203, 1011, 418, 602, 1133, 612, 769, 1260, 1010, 1040, 1270, 849]",35525,36000,475,4.203042858047411,,,1,800,5,40,5,50,6,,8,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 712, 1203, 1011, 418, 602, 1133, 612, 769, 1260, 1010, 1040, 1270, 849]",35525,36000,475,0.1912790280766785,,,1,800,5,40,5,50,6,,8,5
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897]",19122,19200,78,1.4860913150478154,,,1,800,5,40,5,50,6,,9,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897]",19122,19200,78,0.19934831093996766,,,1,800,5,40,5,50,6,,9,1
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 471, 1629, 899, 81, 500, 1095, 1270, 1545, 503]",27537,28000,463,1.733049270929769,,,1,800,5,40,5,50,6,,9,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 471, 1629, 899, 81, 500, 1095, 1270, 1545, 503]",27537,28000,463,0.187728034099564,,,1,800,5,40,5,50,6,,9,2
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 190, 462, 1133, 961, 1208, 75, 110, 193, 305, 319, 849, 661, 36, 234]",32819,33600,781,1.8037156579084692,,,1,800,5,40,5,50,6,,9,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 190, 462, 1133, 961, 1208, 75, 110, 193, 305, 319, 849, 661, 36, 234]",32819,33600,781,0.18401759187690914,,,1,800,5,40,5,50,6,,9,3
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 1011, 378, 418, 602, 190, 1133, 569, 1252, 1545, 44, 1629, 488, 849]",35471,36000,529,2.5975075440946966,,,1,800,5,40,5,50,6,,9,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 1011, 378, 418, 602, 190, 1133, 569, 1252, 1545, 44, 1629, 488, 849]",35471,36000,529,0.190501521108672,,,1,800,5,40,5,50,6,,9,4
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 712, 1011, 418, 602, 1133, 8, 19, 769, 1260, 1270, 1545, 849]",35559,36000,441,4.544513986911626,,,1,800,5,40,5,50,6,,9,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 712, 1011, 418, 602, 1133, 8, 19, 769, 1260, 1270, 1545, 849]",35559,36000,441,0.170991679886356,,,1,800,5,40,5,50,6,,9,5
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408]",20715,20800,85,1.5725253759883344,,,1,800,5,40,5,50,6,,10,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408]",20715,20800,85,0.21392795513384044,,,1,800,5,40,5,50,6,,10,1
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 471, 1629, 899, 81, 500, 1095, 1270, 1545, 503, 44]",29880,30400,520,1.6576343229971826,,,1,800,5,40,5,50,6,,10,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 471, 1629, 899, 81, 500, 1095, 1270, 1545, 503, 44]",29880,30400,520,0.19150453992187974,,,1,800,5,40,5,50,6,,10,2
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 190, 462, 1133, 961, 110, 193, 305, 467, 1047, 1251, 849, 36]",33080,33600,520,2.3124988100025803,,,1,800,5,40,5,50,6,,10,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 190, 462, 1133, 961, 110, 193, 305, 467, 1047, 1251, 849, 36]",33080,33600,520,0.18759781820699573,,,1,800,5,40,5,50,6,,10,3
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 1011, 378, 418, 602, 1133, 569, 1252, 55, 79, 1629, 488, 849]",35538,36000,462,2.801292062038556,,,1,800,5,40,5,50,6,,10,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 1011, 378, 418, 602, 1133, 569, 1252, 55, 79, 1629, 488, 849]",35538,36000,462,0.2586849760264158,,,1,800,5,40,5,50,6,,10,4
partition_matroid_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 712, 602, 1133, 8, 19, 223, 364, 396, 1686, 1270, 1545, 849]",35567,36000,433,4.561962190782651,,,1,800,5,40,5,50,6,,10,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 712, 602, 1133, 8, 19, 223, 364, 396, 1686, 1270, 1545, 849]",35567,36000,433,0.2474880700465292,,,1,800,5,40,5,50,6,,10,5
partition_matroid_greedy,[971],3195,3200,5,1.2992083709686997,,,1,800,5,40,5,50,7,,1,1
cost_scaled_partition_matroid_scaled_lazy_greedy,[971],3195,3200,5,0.3151124550495297,,,1,800,5,40,5,50,7,,1,1
partition_matroid_greedy,"[971, 500]",5555,5600,45,1.3830671210307628,,,1,800,5,40,5,50,7,,1,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 500]",5555,5600,45,0.25077113485895103,,,1,800,5,40,5,50,7,,1,2
partition_matroid_greedy,"[971, 130, 488]",7110,7200,90,1.287949105957523,,,1,800,5,40,5,50,7,,1,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 130, 488]",7110,7200,90,0.35849870601668954,,,1,800,5,40,5,50,7,,1,3
partition_matroid_greedy,"[971, 274, 500, 36]",10235,10400,165,1.4613491708878428,,,1,800,5,40,5,50,7,,1,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 500, 36]",10235,10400,165,0.2538794199936092,,,1,800,5,40,5,50,7,,1,4
partition_matroid_greedy,"[971, 274, 1446, 1042, 36]",12595,12800,205,1.257405138108879,,,1,800,5,40,5,50,7,,1,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 1446, 1042, 36]",12595,12800,205,0.25195553805679083,,,1,800,5,40,5,50,7,,1,5
partition_matroid_greedy,"[971, 274]",6375,6400,25,1.2240390190854669,,,1,800,5,40,5,50,7,,2,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274]",6375,6400,25,0.2561197387985885,,,1,800,5,40,5,50,7,,2,1
partition_matroid_greedy,"[971, 274, 500, 43]",10295,10400,105,1.5474579641595485,,,1,800,5,40,5,50,7,,2,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 500, 43]",10295,10400,105,0.25336638023145497,,,1,800,5,40,5,50,7,,2,2
partition_matroid_greedy,"[971, 274, 130, 1366, 488, 36]",14165,14400,235,1.3425469850189984,,,1,800,5,40,5,50,7,,2,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 130, 1366, 488, 36]",14165,14400,235,0.2475983749609441,,,1,800,5,40,5,50,7,,2,3
partition_matroid_greedy,"[971, 274, 602, 1132, 43, 44, 661, 37]",16480,16800,320,1.3526936208363622,,,1,800,5,40,5,50,7,,2,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1132, 43, 44, 661, 37]",16480,16800,320,0.25107030593790114,,,1,800,5,40,5,50,7,,2,4
partition_matroid_greedy,"[971, 274, 602, 1132, 416, 679, 138, 1550, 536, 234]",20337,20800,463,1.6488780151121318,,,1,800,5,40,5,50,7,,2,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1132, 416, 679, 138, 1550, 536, 234]",20337,20800,463,0.25864723906852305,,,1,800,5,40,5,50,7,,2,5
partition_matroid_greedy,"[971, 274, 602]",9555,9600,45,1.3272970339749008,,,1,800,5,40,5,50,7,,3,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602]",9555,9600,45,0.2447389359585941,,,1,800,5,40,5,50,7,,3,1
partition_matroid_greedy,"[971, 274, 602, 43, 1061, 44]",14225,14400,175,1.2891251638066024,,,1,800,5,40,5,50,7,,3,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 43, 1061, 44]",14225,14400,175,0.2409070460125804,,,1,800,5,40,5,50,7,,3,2
partition_matroid_greedy,"[971, 274, 602, 130, 250, 747, 36, 488, 1184]",18060,18400,340,1.5283175790682435,,,1,800,5,40,5,50,7,,3,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 130, 250, 747, 36, 488, 1184]",18060,18400,340,0.23481777496635914,,,1,800,5,40,5,50,7,,3,3
partition_matroid_greedy,"[971, 274, 602, 1467, 510, 1608, 138, 488, 899, 661, 37, 536]",23494,24000,506,1.441336739109829,,,1,800,5,40,5,50,7,,3,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1467, 510, 1608, 138, 488, 899, 661, 37, 536]",23494,24000,506,0.2309093971271068,,,1,800,5,40,5,50,7,,3,4
partition_matroid_greedy,"[971, 274, 602, 1467, 510, 1608, 522, 138, 488, 460, 63, 314, 277, 234, 1621]",27239,28000,761,1.4635132730472833,,,1,800,5,40,5,50,7,,3,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1467, 510, 1608, 522, 138, 488, 460, 63, 314, 277, 234, 1621]",27239,28000,761,0.28546868707053363,,,1,800,5,40,5,50,7,,3,5
partition_matroid_greedy,"[971, 274, 602, 1467]",12735,12800,65,1.4436426388565449,,,1,800,5,40,5,50,7,,4,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1467]",12735,12800,65,0.2402826778125018,,,1,800,5,40,5,50,7,,4,1
partition_matroid_greedy,"[971, 274, 602, 1467, 43, 44, 138, 488]",18935,19200,265,1.306580750038847,,,1,800,5,40,5,50,7,,4,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[971, 274, 602, 1467, 43, 44, 138, 488]",18935,19200,265,0.23323506116867065,,,1,800,5,40,5,50,7,,4,2
