alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy,"[228, 725, 947, 1336, 1044, 284, 1561, 325, 341, 507, 1087, 1301, 412, 1227, 553, 1566, 367, 1054, 1008, 1171, 1260, 540, 43, 1732, 1231, 37, 681, 517, 1320]",25796,26400,604,0.12588447100279154,,0.05,0.2,800,5,5,30,50,7,
stochastic_distorted_greedy,"[1249, 374, 903, 1490, 798, 284, 378, 1500, 1336, 760, 1042, 1677, 43, 1200, 1606, 1054, 341, 1432, 37, 1734, 179, 1320, 325, 972, 12, 1231, 1008, 1171, 412]",25795,26400,605,0.13605168600042816,,0.01,0.2,800,5,5,30,50,7,
stochastic_distorted_greedy,"[1301, 1074, 1566, 920, 12, 788, 1689, 1574, 458, 1541, 1227, 972, 1534, 1346, 866, 241, 1609, 681, 43, 1260, 1320, 412, 1732, 1231, 1171, 1008, 37]",25715,26400,685,0.11885153799812542,,0.005,0.2,800,5,5,30,50,7,
baseline_topk,"[37, 412, 367, 1307, 1074, 1200, 1231, 179, 488, 1664, 798, 458, 972, 241, 1054, 1606, 681, 188, 769, 43, 540, 1173, 1008, 1171]",25892,26400,508,0.017811990997870453,,,0.2,800,5,5,30,50,7,
stochastic_distorted_greedy,"[1008, 956, 1678, 237, 1510, 1447, 1231, 146, 716, 1347, 188, 259, 325, 1011, 326, 637, 1561, 869, 1346, 540, 458, 1315, 1288, 1707, 832, 681, 1021, 270, 503, 1319, 887, 410]",29804,30400,596,0.14230795700132148,,0.1,0.3,800,5,5,32,50,7,
stochastic_distorted_greedy,"[1252, 1089, 687, 1490, 739, 887, 740, 13, 51, 1128, 1303, 1074, 1400, 1432, 1689, 1011, 1054, 63, 546, 540, 1102, 12, 1178, 1324, 1535, 1319, 503, 325, 410, 1008, 869, 1761, 832]",29823,30400,577,0.11023133699927712,,0.05,0.3,800,5,5,32,50,7,
stochastic_distorted_greedy,"[1760, 933, 1102, 1245, 1217, 471, 1277, 1315, 1689, 1002, 116, 602, 546, 1303, 270, 474, 426, 1008, 1761, 503, 887, 1319, 832, 146, 458, 540, 681, 410, 1021, 869]",29817,30400,583,0.19206618900352623,,0.01,0.3,800,5,5,32,50,7,
stochastic_distorted_greedy,"[20, 330, 241, 392, 441, 1283, 1493, 899, 887, 1664, 151, 1571, 1128, 185, 1008, 1319, 410, 1366, 1054, 1102, 1011, 1400, 832, 540, 1288, 325, 503, 869, 681, 1535, 458]",29823,30400,577,0.1615935880035977,,0.005,0.3,800,5,5,32,50,7,
baseline_topk,"[1664, 263, 658, 1571, 324, 1703, 474, 1178, 837, 326, 1054, 1008, 270, 928, 870, 1102, 458, 714, 241, 249, 681, 1319, 887, 832, 410, 503, 869]",29892,30400,508,0.022385703996405937,,,0.3,800,5,5,32,50,7,
stochastic_distorted_greedy,"[701, 325, 179, 430, 1240, 96, 1075, 1575, 1011, 1629, 1723, 972, 53, 1707, 837, 1221, 386, 110, 1133, 1548, 1318, 237, 970, 681, 1132, 1317, 1580, 464, 1294, 746, 915, 1192, 623, 954, 756, 1697, 1722]",31154,32000,846,0.20939378299954114,,0.1,0.4,800,5,5,33,50,7,
