Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[1995, 2802, 9, 1624, 455]",11775,12000,225,0.5800390140029776,,0.1,1.0,800,5,40,5,50,7,5
stochastic_distorted_greedy_0.1,"[1624, 2249, 336, 699, 2802, 2770, 201, 348, 2420, 982]",17100,17600,500,0.6748614749994886,,0.1,1.0,800,5,40,5,50,7,10
stochastic_distorted_greedy_0.1,"[1624, 3525, 699, 1995, 9, 2802, 508, 21, 2762, 967, 2609, 3669, 1166, 201, 4046]",21625,22400,775,0.7134612540030503,,0.1,1.0,800,5,40,5,50,7,15
stochastic_distorted_greedy_0.1,"[2032, 9, 4465, 699, 4529, 3356, 508, 2420, 455, 3669, 2770, 1166, 3402, 3617, 201, 3517, 3550, 3525, 2518, 3553]",23395,24000,605,0.7615655829977186,,0.1,1.0,800,5,40,5,50,7,20
stochastic_distorted_greedy_0.1,"[3323, 4425, 4529, 4465, 2609, 3248, 2053, 9, 201, 2020, 2262, 982, 1762, 3833, 3597, 2906, 3402, 1243, 3668, 3812, 3235, 3644, 3508, 3517, 3553]",26850,28800,1950,0.7576078329984739,,0.1,1.0,800,5,40,5,50,7,25
stochastic_distorted_greedy_0.1,"[1975, 3417, 4529, 2243, 699, 3248, 3910, 1132, 1166, 3669, 1626, 9, 1149, 201, 2609, 1624, 3550, 3668, 566, 2552, 3517, 2802, 2205, 3092, 3525, 2053, 1187, 3723]",28865,31200,2335,0.7588106769981096,,0.1,1.0,800,5,40,5,50,7,30
stochastic_distorted_greedy_0.1,"[1146, 2804, 2770, 3193, 2243, 3092, 2552, 3550, 1532, 1132, 1648, 1241, 508, 3669, 1166, 772, 1624, 3160, 3304, 2053, 9, 3125, 4046, 3553, 3517, 3183, 566, 3822, 3812, 2302]",31385,33600,2215,0.7670007870001427,,0.1,1.0,800,5,40,5,50,7,35
stochastic_distorted_greedy_0.1,"[1931, 336, 3525, 4097, 3739, 2609, 3092, 3589, 3160, 3304, 982, 2262, 9, 3517, 363, 97, 1132, 967, 3550, 3669, 3606, 1624, 2552, 1686, 3235, 3402, 3553, 3833, 3033, 3812, 2341, 3125, 2765]",31850,35200,3350,0.7965249080007197,,0.1,1.0,800,5,40,5,50,7,40
stochastic_distorted_greedy_0.1,"[1562, 2802, 94, 1243, 757, 1622, 3356, 508, 1364, 1982, 1040, 2420, 4026, 9, 2341, 3517, 201, 2552, 3669, 3402, 566, 3910, 4428, 3756, 3606, 776, 3183, 4232, 3644, 1166, 1132, 3518]",31545,34400,2855,0.8072509449993959,,0.1,1.0,800,5,40,5,50,7,45
stochastic_distorted_greedy_0.1,"[2032, 1146, 3356, 32, 3248, 4323, 1755, 1762, 692, 9, 1622, 2249, 982, 2168, 1718, 3235, 2434, 1024, 772, 2020, 596, 3525, 1132, 776, 4270, 2350, 3108, 3517, 3644, 3597, 1040, 1000, 3553, 3033]",30115,34400,4285,0.7896961229998851,,0.1,1.0,800,5,40,5,50,7,50
