Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 2687, 64, 694, 733, 1030, 425, 885, 1083, 3376, 3663, 4176]",24516,28800,4284,1.7320745198521763,,,1,800,5,40,5,50,8,,7,4
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1371, 2395, 733, 1067, 1348, 412, 2774, 4323, 425, 3663, 4176, 4403]",28960,34400,5440,92.99201283906585,,,1,800,5,40,5,50,8,,7,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 2395, 1241, 733, 2365, 412, 2774, 3028, 3188, 3559, 278, 3663, 4176]",27060,31200,4140,1.793638113187626,,,1,800,5,40,5,50,8,,7,5
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168]",17510,18400,890,10.325477215927094,,,1,800,5,40,5,50,8,,8,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996]",17140,17600,460,1.5244916179217398,,,1,800,5,40,5,50,8,,8,1
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 425, 616, 1083, 2730]",22985,27200,4215,11.744184975977989,,,1,800,5,40,5,50,8,,8,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 4341, 4464, 425, 1467, 885, 1083, 2730]",22240,26400,4160,1.7931725240778178,,,1,800,5,40,5,50,8,,8,2
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 487, 130, 3260, 546]",24530,28000,3470,21.325828033965077,,,1,800,5,40,5,50,8,,8,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 4341, 4464, 487, 130, 3260, 4026, 304]",23760,26400,2640,1.6697973010595888,,,1,800,5,40,5,50,8,,8,3
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 2687, 1067, 1348, 1617, 2659, 1401, 425, 3663, 4109]",28416,32800,4384,49.89311085082591,,,1,800,5,40,5,50,8,,8,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 2687, 694, 733, 1030, 1067, 1348, 425, 885, 3376, 3663, 4176]",25691,29600,3909,1.7635720469988885,,,1,800,5,40,5,50,8,,8,4
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1371, 2395, 1067, 1348, 1617, 2659, 412, 4323, 425, 3663, 4403]",29585,34400,4815,104.05899662617594,,,1,800,5,40,5,50,8,,8,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 1089, 2395, 1241, 733, 1067, 2365, 412, 2774, 3188, 3559, 4323, 425, 3663, 4176]",28635,32800,4165,1.8099119109101596,,,1,800,5,40,5,50,8,,8,5
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125]",18710,20000,1290,11.536255283048375,,,1,800,5,40,5,50,8,,9,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125]",18340,19200,860,1.8307144539430735,,,1,800,5,40,5,50,8,,9,1
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 425, 616, 1083, 2730, 3376]",24060,28800,4740,12.973293840885162,,,1,800,5,40,5,50,8,,9,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 4341, 4464, 425, 1467, 885, 1083, 2730, 3376]",23315,28000,4685,1.6632556640543044,,,1,800,5,40,5,50,8,,9,2
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 487, 3260, 4026, 412, 546]",25855,29600,3745,23.371958625968546,,,1,800,5,40,5,50,8,,9,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 4341, 4464, 487, 130, 3260, 4026, 304, 412]",25085,28000,2915,1.5316131291911006,,,1,800,5,40,5,50,8,,9,3
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1679, 2687, 1348, 1617, 2659, 1401, 412, 4323, 425, 3663, 4109]",29591,34400,4809,52.97584735997953,,,1,800,5,40,5,50,8,,9,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 2687, 733, 1030, 1067, 1348, 1617, 2659, 425, 885, 3663]",26566,29600,3034,1.4967341071460396,,,1,800,5,40,5,50,8,,9,4
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1679, 1371, 2395, 1348, 1617, 2659, 1401, 412, 4323, 425, 3663]",30040,34400,4360,213.5409079389646,,,1,800,5,40,5,50,8,,9,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 1089, 1092, 2395, 1241, 1067, 1348, 1617, 412, 3188, 3559, 4323, 425, 3663, 4176]",28960,32800,3840,1.841809040866792,,,1,800,5,40,5,50,8,,9,5
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341]",19810,21600,1790,11.915222671115773,,,1,800,5,40,5,50,8,,10,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95]",19115,20000,885,1.7025730530731382,,,1,800,5,40,5,50,8,,10,1
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 425, 616, 1083, 2730, 3376, 3663]",25135,30400,5265,14.194007401820274,,,1,800,5,40,5,50,8,,10,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 4464, 425, 1467, 885, 1083, 2730, 3376, 3663, 4176]",23590,28800,5210,2.041562064085156,,,1,800,5,40,5,50,8,,10,2
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1679, 487, 4026, 412, 2774, 4323, 546]",27080,31200,4120,26.553842124994844,,,1,800,5,40,5,50,8,,10,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 4464, 487, 130, 3260, 4026, 304, 412, 2774, 3559]",25860,28800,2940,1.9093756699003281,,,1,800,5,40,5,50,8,,10,3
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1679, 1743, 1348, 1617, 2659, 1401, 412, 4323, 425, 3663, 4109]",29665,34400,4735,209.2086859410629,,,1,800,5,40,5,50,8,,10,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 1089, 2687, 733, 1030, 1067, 1348, 1617, 2659, 1401, 425, 885, 3663]",28021,31200,3179,1.7665584310889244,,,1,800,5,40,5,50,8,,10,4
partition_matroid_greedy,"[124, 266, 3057, 95, 1064, 3712, 4310, 2168, 3125, 4341, 4464, 511, 1089, 1092, 1679, 1743, 1371, 1348, 1617, 2659, 1401, 412, 4323, 425, 3663]",30090,34400,4310,228.6281585630495,,,1,800,5,40,5,50,8,,10,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[2518, 266, 1064, 2297, 3712, 4310, 1371, 996, 3125, 95, 370, 511, 1089, 1092, 1679, 2395, 1241, 1348, 1617, 2659, 1401, 412, 3188, 3559, 4323, 425, 3663]",30115,33600,3485,2.0877633609343316,,,1,800,5,40,5,50,8,,10,5
partition_matroid_greedy,[85],4700,4800,100,8.728250994812697,,,1,800,5,40,5,50,9,,1,1
cost_scaled_partition_matroid_scaled_lazy_greedy,[85],4700,4800,100,1.6773557579144835,,,1,800,5,40,5,50,9,,1,1
partition_matroid_greedy,"[85, 4548]",5300,6400,1100,9.285604243865237,,,1,800,5,40,5,50,9,,1,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 955]",5215,5600,385,1.5818251150194556,,,1,800,5,40,5,50,9,,1,2
partition_matroid_greedy,"[85, 479, 1051]",5610,6400,790,8.600502121029422,,,1,800,5,40,5,50,9,,1,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 479, 1051]",5610,6400,790,1.613923516124487,,,1,800,5,40,5,50,9,,1,3
partition_matroid_greedy,"[85, 9, 4548, 955]",7390,8800,1410,9.345860539004207,,,1,800,5,40,5,50,9,,1,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 955, 4548]",7390,8800,1410,1.8540718990843743,,,1,800,5,40,5,50,9,,1,4
partition_matroid_greedy,"[85, 9, 2267, 4548]",7480,8800,1320,13.41616411996074,,,1,800,5,40,5,50,9,,1,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 2267, 975]",7230,8000,770,2.1392517171334475,,,1,800,5,40,5,50,9,,1,5
partition_matroid_greedy,"[85, 9]",6275,6400,125,9.453644745051859,,,1,800,5,40,5,50,9,,2,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9]",6275,6400,125,1.6438993979245424,,,1,800,5,40,5,50,9,,2,1
partition_matroid_greedy,"[85, 9, 4548, 955]",7390,8800,1410,9.201338110025972,,,1,800,5,40,5,50,9,,2,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 955, 975]",7140,8000,860,1.5997558918315915,,,1,800,5,40,5,50,9,,2,2
partition_matroid_greedy,"[85, 9, 479, 1048, 1051, 4517]",7885,9600,1715,8.69730453309603,,,1,800,5,40,5,50,9,,2,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 479, 1048, 1051, 4517]",7885,9600,1715,1.5778471149969846,,,1,800,5,40,5,50,9,,2,3
partition_matroid_greedy,"[85, 9, 3211, 824, 955, 975]",10215,11200,985,17.361837709089738,,,1,800,5,40,5,50,9,,2,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 824, 955, 975]",10215,11200,985,1.5463586999103427,,,1,800,5,40,5,50,9,,2,4
partition_matroid_greedy,"[85, 9, 3211, 824, 2267, 2797, 975, 68]",11208,12800,1592,12.89157008891925,,,1,800,5,40,5,50,9,,2,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 824, 2267, 2797, 975, 68]",11208,12800,1592,1.55735484091565,,,1,800,5,40,5,50,9,,2,5
partition_matroid_greedy,"[85, 9, 3211]",7850,8000,150,9.235867655137554,,,1,800,5,40,5,50,9,,3,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211]",7850,8000,150,1.5630378900095818,,,1,800,5,40,5,50,9,,3,1
partition_matroid_greedy,"[85, 9, 3211, 4548, 955, 975]",9315,11200,1885,8.94922887114808,,,1,800,5,40,5,50,9,,3,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 955, 975, 68]",9015,10400,1385,1.5571481080260128,,,1,800,5,40,5,50,9,,3,2
partition_matroid_greedy,"[85, 9, 3211, 479, 1048, 1164, 1051, 4517]",10110,12000,1890,18.17954475386068,,,1,800,5,40,5,50,9,,3,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 479, 1048, 1164, 1051, 4517]",10110,12000,1890,1.5560731492005289,,,1,800,5,40,5,50,9,,3,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 824, 1977, 955, 975, 68]",12785,14400,1615,17.94014603784308,,,1,800,5,40,5,50,9,,3,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 824, 1977, 955, 975, 68]",12785,14400,1615,1.5833871499635281,,,1,800,5,40,5,50,9,,3,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 824, 962, 2797, 772, 848, 975, 68, 374]",14383,16800,2417,12.405081326840445,,,1,800,5,40,5,50,9,,3,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 824, 962, 2797, 772, 848, 975, 68, 840]",14383,16800,2417,1.6072293890174478,,,1,800,5,40,5,50,9,,3,5
partition_matroid_greedy,"[85, 9, 3211, 3772]",9410,9600,190,9.13765251496807,,,1,800,5,40,5,50,9,,4,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772]",9410,9600,190,1.5727946730330586,,,1,800,5,40,5,50,9,,4,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 4548, 955, 975, 68]",11175,13600,2425,9.336104525951669,,,1,800,5,40,5,50,9,,4,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 955, 975, 68, 840]",10875,12800,1925,1.5773643748834731,,,1,800,5,40,5,50,9,,4,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 479, 1048, 1164, 1172, 4517]",12070,13600,1530,18.504748258041214,,,1,800,5,40,5,50,9,,4,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 479, 1048, 1164, 1172, 4517]",12070,13600,1530,1.6378302748780698,,,1,800,5,40,5,50,9,,4,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1977, 442, 50, 955, 975, 68, 374]",14538,16800,2262,17.763408398954198,,,1,800,5,40,5,50,9,,4,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1977, 442, 50, 955, 975, 68, 840]",14538,16800,2262,2.4101925978902727,,,1,800,5,40,5,50,9,,4,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 962, 1977, 442, 848, 2153, 2326, 2459, 975, 374, 840, 1773]",16743,20000,3257,16.402798380004242,,,1,800,5,40,5,50,9,,4,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 962, 1977, 442, 848, 2153, 2326, 2459, 975, 840, 1773, 2842]",16743,20000,3257,1.7563319038599732,,,1,800,5,40,5,50,9,,4,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338]",10960,11200,240,10.15749887097627,,,1,800,5,40,5,50,9,,5,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338]",10960,11200,240,1.9756434571463612,,,1,800,5,40,5,50,9,,5,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 955, 975, 68, 374, 840]",12725,15200,2475,11.149265715153888,,,1,800,5,40,5,50,9,,5,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 955, 975, 68, 840, 1663]",12725,15200,2475,1.6037297130096704,,,1,800,5,40,5,50,9,,5,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1164, 1172, 1802, 2135, 1936, 4517]",14230,16000,1770,22.3736686471384,,,1,800,5,40,5,50,9,,5,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1164, 1172, 1802, 2135, 1936, 4517]",14230,16000,1770,1.7565350150689485,,,1,800,5,40,5,50,9,,5,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 1977, 442, 50, 824, 955, 975, 68, 374, 840]",17088,20000,2912,18.758143962128084,,,1,800,5,40,5,50,9,,5,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 1977, 442, 50, 824, 955, 975, 68, 840, 1773]",17088,20000,2912,1.578046445036307,,,1,800,5,40,5,50,9,,5,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 962, 1977, 442, 50, 848, 2153, 2326, 2459, 2648, 975, 374, 1773, 2626, 2815]",19893,24000,4107,14.1173003599979,,,1,800,5,40,5,50,9,,5,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 962, 1977, 442, 50, 848, 2153, 2326, 2459, 2648, 975, 1773, 2842, 3839, 4497]",19893,24000,4107,1.8390829609707,,,1,800,5,40,5,50,9,,5,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098]",12510,12800,290,10.081932722125204,,,1,800,5,40,5,50,9,,6,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098]",12510,12800,290,1.6824219219852241,,,1,800,5,40,5,50,9,,6,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 955, 975, 68, 374, 840, 1663]",14575,17600,3025,12.196608775993807,,,1,800,5,40,5,50,9,,6,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 955, 975, 68, 840, 1663, 1773]",14575,17600,3025,1.7505088509060442,,,1,800,5,40,5,50,9,,6,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 1164, 1172, 1936, 2797, 848, 1050, 4517]",16283,18400,2117,20.693806292954832,,,1,800,5,40,5,50,9,,6,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 1164, 1172, 1936, 2797, 848, 1050, 4517]",16283,18400,2117,1.6357122550252825,,,1,800,5,40,5,50,9,,6,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 1977, 442, 50, 824, 1004, 955, 975, 68, 374, 840, 1773]",18863,22400,3537,19.460747738135982,,,1,800,5,40,5,50,9,,6,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 1977, 442, 50, 824, 1004, 955, 975, 68, 840, 1773, 2842]",18863,22400,3537,2.0386179559864104,,,1,800,5,40,5,50,9,,6,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 962, 1977, 442, 50, 824, 848, 2153, 2326, 2648, 1072, 1933, 975, 374, 2626, 2815, 2842, 3839]",22168,27200,5032,15.405441218987107,,,1,800,5,40,5,50,9,,6,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 962, 1977, 442, 50, 824, 848, 2153, 2326, 2648, 1072, 1933, 975, 2842, 3839, 4497, 4517]",21618,26400,4782,1.5732808320317415,,,1,800,5,40,5,50,9,,6,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13]",13285,13600,315,10.503995277918877,,,1,800,5,40,5,50,9,,7,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13]",13285,13600,315,2.090103733818978,,,1,800,5,40,5,50,9,,7,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 955, 975, 68, 374, 840, 1663, 1773]",15650,19200,3550,12.347442267928274,,,1,800,5,40,5,50,9,,7,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 955, 975, 68, 840, 1663, 1773, 2679]",15650,19200,3550,1.592349702026695,,,1,800,5,40,5,50,9,,7,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 1164, 1172, 1936, 2797, 848, 1050, 2153, 4517]",17658,20000,2342,21.18941378593445,,,1,800,5,40,5,50,9,,7,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 1164, 1172, 1936, 2797, 848, 1050, 2153, 4517]",17658,20000,2342,1.574991409899667,,,1,800,5,40,5,50,9,,7,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 1977, 442, 50, 824, 1004, 1295, 955, 975, 374, 840, 1773, 2626, 2815]",20638,24800,4162,19.07748612901196,,,1,800,5,40,5,50,9,,7,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 1977, 442, 50, 824, 1004, 1295, 955, 975, 840, 1773, 2842, 3839]",20338,24000,3662,1.9644780419766903,,,1,800,5,40,5,50,9,,7,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 962, 1977, 442, 50, 824, 1004, 848, 2326, 2648, 1072, 1933, 2151, 2602, 975, 374, 2626, 2815, 2842, 3839, 4412]",24443,30400,5957,16.744803780922663,,,1,800,5,40,5,50,9,,7,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 962, 1977, 442, 50, 824, 1004, 848, 2326, 2648, 1072, 1933, 2151, 2602, 975, 2842, 3839, 4517]",23293,28000,4707,1.7364154281094668,,,1,800,5,40,5,50,9,,7,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88]",14060,14400,340,11.757993412902579,,,1,800,5,40,5,50,9,,8,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88]",14060,14400,340,1.692831481108442,,,1,800,5,40,5,50,9,,8,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 955, 975, 68, 374, 840, 1663, 1773, 2626]",16725,20800,4075,11.503115938976407,,,1,800,5,40,5,50,9,,8,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 955, 975, 68, 840, 1663, 1773, 2679, 2842]",16725,20800,4075,1.8144202549010515,,,1,800,5,40,5,50,9,,8,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 1164, 1172, 1936, 2797, 848, 1050, 2153, 2326, 4517]",19033,21600,2567,22.59990143682808,,,1,800,5,40,5,50,9,,8,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 1164, 1172, 1936, 2797, 848, 1050, 2153, 2326, 4517]",19033,21600,2567,1.705089583992958,,,1,800,5,40,5,50,9,,8,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 1977, 442, 824, 1004, 1295, 1338, 1441, 955, 975, 374, 840, 1773, 2626, 2815, 2842]",22413,27200,4787,22.45757274911739,,,1,800,5,40,5,50,9,,8,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 1977, 442, 824, 1004, 1295, 1338, 1441, 955, 975, 840, 1773, 2842, 3839]",21813,25600,3787,1.759754948085174,,,1,800,5,40,5,50,9,,8,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 962, 1977, 442, 824, 1004, 1295, 1441, 848, 2648, 1072, 1933, 2151, 2602, 3108, 4300, 975, 374, 2815, 2842, 3839, 4412]",26118,32000,5882,39.75477970996872,,,1,800,5,40,5,50,9,,8,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 962, 1977, 442, 824, 1004, 1295, 1441, 848, 2648, 1072, 1933, 2151, 2602, 3108, 4300, 975, 2842, 3839]",25218,29600,4382,2.07083778292872,,,1,800,5,40,5,50,9,,8,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375]",14835,15200,365,11.996269900817426,,,1,800,5,40,5,50,9,,9,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375]",14835,15200,365,1.5911751829553396,,,1,800,5,40,5,50,9,,9,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 955, 975, 68, 374, 840, 1663, 1773, 2626, 2679]",17800,22400,4600,11.2662791388575,,,1,800,5,40,5,50,9,,9,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 955, 975, 68, 840, 1663, 1773, 2679, 2842, 3839]",17800,22400,4600,1.5755163838621231,,,1,800,5,40,5,50,9,,9,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 1164, 1172, 1936, 2797, 848, 1050, 2153, 2326, 1072, 4517]",20358,23200,2842,23.51605686312541,,,1,800,5,40,5,50,9,,9,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 1164, 1172, 1936, 2797, 848, 1050, 2153, 2326, 1072, 4517]",20358,23200,2842,1.5768668781965969,,,1,800,5,40,5,50,9,,9,3
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 1977, 442, 824, 1004, 1338, 1441, 1458, 3874, 955, 975, 374, 1773, 2626, 2815, 2842, 3839, 4412]",24188,29600,5412,19.938869412988428,,,1,800,5,40,5,50,9,,9,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 1977, 442, 824, 1004, 1338, 1441, 1458, 3874, 955, 975, 1773, 2842, 3839]",22988,26400,3412,1.9927500060293823,,,1,800,5,40,5,50,9,,9,4
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 962, 1977, 442, 824, 1004, 1441, 1458, 3874, 848, 1072, 1933, 2151, 2602, 3108, 4300, 975, 374, 2815, 2842, 3839, 4412]",26993,32800,5807,97.0021329440642,,,1,800,5,40,5,50,9,,9,5
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 962, 1977, 442, 824, 1004, 1441, 1458, 3874, 848, 1072, 1933, 2151, 2602, 3108, 4300, 975, 2842, 3839]",26093,30400,4307,2.2287053130567074,,,1,800,5,40,5,50,9,,9,5
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424]",15610,16000,390,12.790421159006655,,,1,800,5,40,5,50,9,,10,1
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424]",15610,16000,390,2.0239172410219908,,,1,800,5,40,5,50,9,,10,1
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 955, 975, 374, 840, 1663, 1773, 2626, 2679, 2815, 2842]",18875,24000,5125,12.241769748041403,,,1,800,5,40,5,50,9,,10,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 955, 975, 840, 1663, 1773, 2679, 2842, 3839]",18275,22400,4125,2.2240977389737964,,,1,800,5,40,5,50,9,,10,2
partition_matroid_greedy,"[85, 9, 3211, 3772, 338, 1098, 13, 88, 375, 424, 1164, 1172, 1936, 2797, 848, 1050, 2153, 1072, 1933, 2151, 4517]",21633,24800,3167,22.95154568599537,,,1,800,5,40,5,50,9,,10,3
