alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 1386, 172, 1015, 1566, 2775]",31806,32800,994,1.7565187250002054,,,1,800,5,5,40,50,6,,6,4
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 4392, 3022, 565, 1843, 2420, 4050]",26563,28800,2237,1.503544391001924,,,1,800,5,5,40,50,6,,6,4
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2552, 2579, 2919, 3145, 1386, 172, 986, 4382, 1566, 2000, 754, 1686, 627]",34381,36800,2419,1.8151547919987934,,,1,800,5,5,40,50,6,,6,5
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 4471, 4392, 3022, 485, 565, 4050, 1015, 2435, 1554, 1327, 1988, 3509, 986, 754]",30323,33600,3277,1.5272145030030515,,,1,800,5,5,40,50,6,,6,5
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508]",18820,19200,380,1.7764533269946696,,,1,800,5,5,40,50,6,,7,1
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468]",13918,15200,1282,1.5021147770021344,,,1,800,5,5,40,50,6,,7,1
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 2518, 2552]",24245,24800,555,1.7751276140043046,,,1,800,5,5,40,50,6,,7,2
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055]",19243,20800,1557,1.5177713989978656,,,1,800,5,5,40,50,6,,7,2
cost_scaled_partition_matroid_lazy_greedy,"[3351, 85, 3840, 4050, 153, 1053, 3508, 255, 394, 565, 708, 1002, 1327, 1447, 1988, 2518, 2919, 3145, 4055, 986, 733]",29570,30400,830,1.8791519520018483,,,1,800,5,5,40,50,6,,7,3
baseline_topk_matroid,"[3351, 55, 85, 2976, 3018, 4424, 1468, 4555, 1624, 455, 1219, 2716, 3840, 4055, 153, 172, 3135, 4471, 3022, 565, 4050]",24363,26400,2037,1.5789738980020047,,,1,800,5,5,40,50,6,,7,3
