Algorithm,sol,val,submodular_val,cost,runtime,lazy_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
stochastic_distorted_greedy_0.1,"[378, 1030, 924, 396, 977, 220, 1472, 1612, 1222, 569, 721, 1652, 82, 171, 817, 1253, 1086, 268, 242, 1629, 927, 1757, 701, 1112, 1380, 602, 829, 974, 1009, 202, 1560, 464, 1540, 1517, 972, 458, 365, 1608, 425, 862, 1694]",39188,40000,812,0.6550991390031413,,0.1,1.0,800,5,40,5,50,8,
stochastic_distorted_greedy_0.1,[],0,0,0,0.00040676599746802816,,0.1,0.001,800,0,0,1,50,9,
stochastic_distorted_greedy_0.1,"[1684, 1543, 1148, 916, 900, 1485, 1486, 426, 39, 257, 456, 510, 1065, 787, 1552, 1608, 761, 1078, 259, 1254, 880, 412, 741, 1465, 1063]",26738,27200,462,0.03799764100403991,,0.1,0.1,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[1181, 1273, 1636, 431, 741, 1495, 759, 1707, 506, 709, 612, 324, 289, 1303, 422, 257, 449, 949, 1446, 849, 900, 761, 6, 1465, 779, 1467, 489, 1176, 1352, 1191, 1063, 1694]",30453,31200,747,0.12585310099530034,,0.1,0.2,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[1147, 454, 1519, 1562, 257, 1254, 216, 701, 447, 880, 458, 1244, 1684, 1086, 374, 616, 689, 741, 68, 100, 927, 1637, 1642, 145, 971, 849, 779, 1102, 1078, 1368, 770, 1552, 493, 332, 532, 247, 592]",36070,36800,730,0.13747689800220542,,0.1,0.3,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[352, 1196, 1217, 1566, 977, 1467, 509, 362, 223, 924, 2, 552, 927, 6, 304, 458, 461, 516, 687, 1385, 815, 1252, 1411, 721, 1535, 634, 248, 880, 1073, 1684, 540, 1343, 356, 1312, 237]",34556,35200,644,0.1675844639976276,,0.1,0.4,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[1377, 949, 516, 141, 471, 1301, 1147, 1216, 332, 815, 1355, 19, 804, 745, 233, 666, 1608, 1014, 437, 462, 1504, 77, 1312, 770, 540, 1063, 849, 24, 1552, 88, 563, 1618, 592, 612, 832, 634, 1150, 334, 1637, 1627, 256]",36670,37600,930,0.21520568399864715,,0.1,0.5,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[1153, 734, 1494, 342, 1389, 224, 1607, 949, 13, 1289, 599, 1018, 1426, 1552, 537, 776, 1270, 832, 1231, 1366, 579, 1637, 1440, 580, 1301, 62, 1726, 1360, 1146, 1467, 950, 852, 1255, 1618, 1208, 237, 1535, 1162, 856, 256, 1045, 1684, 894, 334]",37502,38400,898,0.2841501969960518,,0.1,0.6,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[865, 287, 536, 223, 604, 185, 1481, 1635, 1583, 1509, 10, 1097, 405, 520, 846, 1734, 257, 799, 297, 1651, 537, 1498, 1282, 1492, 1011, 1462, 312, 1552, 1249, 1255, 579, 903, 789, 334, 887, 1707, 519, 636, 894, 1637, 832, 356, 1551]",39165,40000,835,0.3540292380057508,,0.1,0.7,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[193, 1033, 1620, 267, 1205, 1300, 661, 796, 1721, 958, 345, 1674, 532, 1551, 1060, 1605, 1061, 284, 1015, 1460, 800, 111, 1702, 666, 1391, 250, 252, 1021, 721, 152, 1694, 1352, 458, 832, 1309, 123]",37645,38400,755,0.6848546770052053,,0.1,0.8,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[171, 907, 66, 141, 878, 912, 1103, 1540, 586, 981, 404, 1562, 1261, 215, 193, 1031, 664, 977, 1688, 342, 1174, 1150, 1415, 916, 428, 655, 1759, 1291, 779, 1723, 566, 352, 887, 800, 1254, 618, 613, 91, 499, 514, 253, 1314, 796]",37643,38400,757,0.9538075020027464,,0.1,0.9,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,"[353, 738, 1661, 975, 1749, 1441, 522, 1727, 158, 1629, 936, 202, 688, 1539, 596, 1232, 154, 438, 711, 1571, 1687, 1363, 206, 1415, 526, 1168, 162, 1535, 182, 1545, 1137, 1253, 101, 513, 719, 1403, 1098, 594, 20, 408, 256, 1319, 356]",39184,40000,816,0.775885756003845,,0.1,1.0,800,5,40,5,50,9,
stochastic_distorted_greedy_0.1,[],0,0,0,0.0005672709958162159,,0.1,0.001,800,1,3,1,50,10,
stochastic_distorted_greedy_0.1,"[895, 666, 1132, 248, 1080, 764, 1558, 418, 301, 669, 318, 31, 211, 130, 202, 1175, 1309, 267, 427, 614, 1357, 565, 980, 1659, 1415, 894, 37, 123, 1355, 1510]",32248,32800,552,0.05521673199837096,,0.1,0.1,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[191, 1351, 957, 619, 345, 7, 1307, 188, 97, 203, 1616, 458, 427, 1415, 1171, 612, 558, 110, 1721, 1349, 778, 1309, 649, 608, 1495, 1175, 1357, 1687, 379, 1669, 270, 703, 1235]",33695,34400,705,0.07741100899875164,,0.1,0.2,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[781, 871, 1369, 1415, 68, 64, 234, 332, 345, 1687, 1580, 1736, 1495, 31, 1301, 211, 1181, 369, 427, 463, 383, 110, 1175, 775, 428, 1203, 1227, 270, 1597, 1171, 450, 1309, 1086, 612, 907, 869, 1349]",35954,36800,846,0.1394579789994168,,0.1,0.3,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[618, 1309, 539, 1080, 1319, 60, 447, 261, 274, 861, 1441, 1191, 16, 1726, 703, 1288, 1074, 1256, 1061, 907, 1005, 729, 1301, 532, 721, 1346, 1174, 1317, 970, 1351, 1129, 202, 270, 1254, 1203, 301, 869, 1175, 894, 1639, 612, 366]",37584,38400,816,0.22491442999307765,,0.1,0.4,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[467, 619, 528, 916, 1424, 76, 1680, 1266, 689, 1074, 775, 381, 786, 441, 1639, 859, 477, 1175, 558, 616, 1436, 953, 897, 589, 1706, 521, 1563, 16, 692, 590, 461, 779, 1687, 532, 1672, 123, 613, 869, 366, 894, 1600]",36067,36800,733,0.26449986799707403,,0.1,0.5,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[1261, 1559, 1193, 60, 1074, 312, 151, 721, 1129, 345, 963, 798, 267, 1669, 908, 1714, 1467, 821, 1249, 1659, 1255, 1466, 758, 463, 20, 458, 23, 1191, 1014, 1582, 1256, 1629, 711, 1115, 1015, 1309, 576, 608, 1436, 262, 1604, 248, 176, 832]",37682,38400,718,0.2884458160042413,,0.1,0.6,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[1089, 1726, 1022, 1425, 1249, 1288, 270, 434, 254, 1679, 684, 301, 773, 1176, 1597, 687, 194, 853, 793, 1031, 649, 1551, 353, 1254, 646, 383, 1420, 637, 179, 878, 906, 1352, 1155, 1162, 539, 861, 116, 1760, 1042, 1349, 1408, 555, 832, 1655, 152, 719, 1309]",39185,40000,815,0.3389020380054717,,0.1,0.7,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[1641, 1593, 963, 48, 649, 1674, 229, 1418, 366, 1249, 116, 1317, 844, 250, 1743, 1282, 305, 581, 954, 1253, 517, 1286, 613, 897, 906, 16, 778, 1465, 1687, 82, 1008, 1133, 1604, 1517, 1423, 880, 1580, 1672, 745, 334, 1363]",38551,39200,649,0.4145644770032959,,0.1,0.8,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[39, 971, 1495, 171, 202, 1489, 1112, 192, 220, 629, 1493, 1102, 1253, 522, 1684, 454, 1614, 539, 1425, 523, 883, 1408, 199, 136, 219, 1467, 1423, 345, 710, 1693, 1314, 499, 1363, 1729, 805, 1759, 197, 908, 869, 1640]",39219,40000,781,0.4492090170024312,,0.1,0.9,800,5,40,5,50,10,
stochastic_distorted_greedy_0.1,"[551, 777, 32, 972, 1732, 376, 1514, 653, 340, 944, 1527, 18, 319, 655, 0, 1412, 432, 1384, 1169, 553, 977, 394, 892, 1556, 927, 1664, 219, 1356, 1250, 182, 570, 727, 600, 154, 1260, 1539, 592, 702, 262, 1319, 805, 1298, 869]",39095,40000,905,0.5422230359981768,,0.1,1.0,800,5,40,5,50,10,
stochastic_distorted_greedy_0.05,[523],2390,2400,10,0.0004677159959101118,,0.05,0.001,800,1,3,1,50,6,
stochastic_distorted_greedy_0.05,"[748, 804, 1679, 1446, 178, 1138, 1526, 308, 1438, 1639, 1104, 1111, 563, 1453, 1097, 666, 502, 356, 92, 1702, 927, 728, 1008, 1299, 1152, 1736, 1522, 55, 1380]",31456,32000,544,0.058898184004647185,,0.05,0.1,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[1380, 1324, 1008, 297, 356, 155, 508, 1584, 1213, 881, 608, 653, 1370, 1174, 523, 1006, 933, 256, 396, 1033, 1684, 563, 174, 862, 0, 894, 1391, 1580, 1479, 832]",31470,32000,530,0.09143767500063404,,0.05,0.2,800,5,40,5,50,6,
stochastic_distorted_greedy_0.05,"[1704, 657, 492, 123, 1284, 832, 1310, 782, 386, 522, 963, 1751, 179, 1614, 1693, 769, 353, 37, 592, 894, 116, 957, 1522, 1299, 960, 1706, 653, 711, 796, 1639, 296, 176, 1162, 1349, 500]",36755,37600,845,0.13998535800055836,,0.05,0.3,800,5,40,5,50,6,
