alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k,cardinality_constraint,num_of_partitions
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 1315, 371, 1270, 1147, 426, 1607, 1045]",31631,32000,369,0.25716010411269963,,,1,800,5,5,35,50,6,,7,2
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 1315, 371, 1270, 1147, 426, 1607, 1045]",31631,32000,369,0.13819101708941162,,,1,800,5,5,35,50,6,,7,2
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,1.7000612118281424,,,1,800,5,5,35,50,6,,7,3
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,1.7359690042212605,,,1,800,5,5,35,50,6,,7,3
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,0.2859994589816779,,,1,800,5,5,35,50,6,,7,3
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 1541, 1572, 1152, 577, 14, 199, 536]",33243,33600,357,0.1303423650097102,,,1,800,5,5,35,50,6,,7,3
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,2.859711355995387,,,1,800,5,5,35,50,6,,7,4
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,2.7640176920685917,,,1,800,5,5,35,50,6,,7,4
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,0.2613098490983248,,,1,800,5,5,35,50,6,,7,4
cost_scaled_partition_matroid_scaled_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 312, 430, 1252, 86, 371, 1045]",34128,34400,272,0.1352489518467337,,,1,800,5,5,35,50,6,,7,4
partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 796, 903, 122, 702, 608]",34204,34400,196,3.959017604822293,,,1,800,5,5,35,50,6,,7,5
cost_scaled_partition_matroid_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 796, 903, 122, 702, 608]",34204,34400,196,4.40326994494535,,,1,800,5,5,35,50,6,,7,5
cost_scaled_partition_matroid_lazy_greedy,"[1089, 1139, 1413, 485, 106, 701, 1309, 110, 376, 20, 796, 903, 122, 702, 608]",34204,34400,196,0.27604216895997524,,,1,800,5,5,35,50,6,,7,5
