alg,sol,val,submodular_val,cost,runtime,error_epsilon,sample_epsilon,user_sample_ratio,scaling_factor,num_rare_skills,num_common_skills,num_popular_skills,num_sampled_skills,seed,k
distorted_greedy,"[1139, 306, 1253, 701, 1005, 1310, 634, 365, 787, 963, 913, 1436, 410, 1465, 1664, 707, 727, 1223, 1304, 1552, 395, 229, 741, 253, 592, 745, 629]",39710,40000,290,60.181375277927145,,,0.8,800,5,40,5,50,6,
cost_scaled_greedy,"[1139, 306, 1253, 701, 1005, 1310, 634, 365, 787, 963, 913, 1436, 410, 1465, 1664, 707, 727, 1223, 1304, 1552, 395, 229, 741, 253, 592, 745, 629]",39710,40000,290,51.65540587203577,,,0.8,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[1139, 306, 1253, 701, 1005, 1310, 634, 365, 787, 963, 913, 1436, 410, 1465, 1664, 707, 727, 1223, 1304, 1552, 395, 229, 741, 253, 592, 745, 629]",39710,40000,290,0.1259480669395998,,,0.8,800,5,40,5,50,6,
unconstrained_linear,"[0, 2, 6, 7, 10, 13, 16, 17, 19, 23, 28, 33, 35, 45, 51, 58, 66, 96, 122, 138, 145, 152, 185, 215, 249, 250, 252, 253, 257, 274, 312, 325, 356, 358, 360, 365, 366, 395, 410, 454, 502, 629, 725]",38813,40000,1187,0.06742915604263544,,,0.8,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[1061, 481, 1648, 1290, 514, 240, 229, 1630, 700, 752, 1224, 651, 278, 1255, 499, 829, 328, 1096, 1343, 43, 582, 1008, 787, 553, 356, 458, 1360, 488, 212, 1304, 253, 1347, 138, 257, 745, 274, 1608, 410, 592, 1175, 815, 719, 629, 1436]",39039,40000,961,0.46316828893031925,,,0.8,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1120, 332, 617, 1384, 1241, 1652, 264, 111, 252, 616, 1618, 570, 702, 395, 761, 529, 382, 1563, 553, 1619, 1360, 1554, 28, 401, 1546, 1408, 892, 613, 171, 263, 957, 410, 502, 1107, 787, 1002, 312, 815, 458, 629]",39261,40000,739,1.0872567859478295,,0.01,0.8,800,5,40,5,50,6,
distorted_greedy,"[886, 1011, 1548, 1408, 624, 1119, 1253, 772, 981, 858, 1380, 249, 301, 1115, 553, 1759, 1729, 798, 636, 892, 1197, 1254, 237, 849]",39615,40000,385,70.44280300207902,,,0.9,800,5,40,5,50,6,
cost_scaled_greedy,"[886, 1011, 1548, 1408, 624, 1119, 1253, 772, 981, 858, 1380, 249, 301, 1115, 553, 1759, 1729, 798, 636, 892, 1197, 1254, 237, 849]",39615,40000,385,59.44750807899982,,,0.9,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[886, 1011, 1548, 1408, 624, 1119, 1253, 772, 981, 858, 1380, 249, 301, 1115, 553, 1759, 1729, 798, 636, 892, 1197, 1254, 237, 849]",39615,40000,385,0.05176346597727388,,,0.9,800,5,40,5,50,6,
unconstrained_linear,"[0, 1, 3, 4, 6, 7, 10, 11, 12, 13, 16, 20, 28, 33, 38, 43, 45, 51, 62, 65, 85, 96, 98, 136, 138, 145, 152, 154, 167, 185, 215, 237, 249, 253, 257, 296, 360, 364, 365, 408, 503, 725, 849, 1637]",38676,40000,1324,0.035434397985227406,,,0.9,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[145, 311, 202, 306, 1208, 1631, 1300, 617, 714, 1077, 1047, 252, 394, 1542, 563, 438, 8, 1116, 967, 305, 1759, 739, 1453, 1548, 1315, 539, 1212, 274, 747, 1014, 1298, 345, 212, 353, 663, 1171, 1115, 532, 1254, 249, 600, 815, 174, 1637]",38360,39200,840,0.3079338480019942,,,0.9,800,5,40,5,50,6,
stochastic_distorted_greedy,"[1112, 741, 1032, 1688, 237, 880, 977, 407, 1202, 1030, 1440, 1253, 1506, 776, 1374, 274, 1138, 702, 297, 500, 416, 494, 553, 725, 586, 476, 1171, 1729, 1245, 1011, 161, 517, 364, 1133, 835, 296, 1352, 868]",39207,40000,793,0.9715837310068309,,0.01,0.9,800,5,40,5,50,6,
distorted_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303, 592, 396, 862, 110]",39719,40000,281,89.49326048104558,,,1.0,800,5,40,5,50,6,
cost_scaled_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303, 592, 396, 862, 110]",39719,40000,281,75.36355476896279,,,1.0,800,5,40,5,50,6,
cost_scaled_lazy_exact_greedy,"[20, 1098, 858, 913, 1309, 221, 805, 1548, 897, 1408, 789, 448, 1255, 1561, 712, 580, 772, 1687, 229, 1298, 220, 253, 514, 1197, 1303, 592, 396, 862, 110]",39719,40000,281,0.07067654095590115,,,1.0,800,5,40,5,50,6,
unconstrained_linear,"[0, 1, 2, 4, 7, 10, 14, 16, 19, 20, 21, 23, 33, 35, 38, 45, 51, 55, 66, 73, 75, 85, 98, 101, 110, 122, 136, 138, 145, 149, 247, 249, 250, 253, 312, 319, 353, 360, 364, 454, 503, 514, 849, 862, 1287, 1298]",38699,40000,1301,0.05865017604082823,,,1.0,800,5,40,5,50,6,
unconstrained_distorted_greedy,"[1042, 97, 814, 89, 1208, 677, 449, 537, 475, 68, 950, 1550, 1001, 258, 1260, 1318, 170, 149, 546, 99, 1003, 36, 1761, 1527, 1244, 1362, 1045, 1102, 907, 554, 1719, 1465, 81, 880, 1760, 858, 110, 1107, 247, 889, 355, 1739, 1309, 312, 1687, 1298]",38216,39200,984,0.45488583703991026,,,1.0,800,5,40,5,50,6,
stochastic_distorted_greedy,"[789, 224, 438, 1683, 683, 10, 473, 1607, 1107, 172, 798, 752, 341, 110, 1674, 122, 478, 1487, 582, 1361, 301, 27, 247, 1133, 1646, 1598, 1384, 594, 1252, 1495, 514, 1686, 1179, 248, 1150, 1408, 1309, 1299, 1260, 862, 312, 1298]",39302,40000,698,1.3409170350059867,,0.01,1.0,800,5,40,5,50,6,
distorted_greedy,[],0,0,0,0.00032900692895054817,,,0.001,800,0,1,1,50,7,
cost_scaled_greedy,[],0,0,0,0.00028671405743807554,,,0.001,800,0,1,1,50,7,
cost_scaled_lazy_exact_greedy,[],0,0,0,0.00017938402015715837,,,0.001,800,0,1,1,50,7,
unconstrained_linear,[],0,0,0,0.00012042198795825243,,,0.001,800,0,1,1,50,7,
unconstrained_distorted_greedy,[],0,0,0,0.0002342649968340993,,,0.001,800,0,1,1,50,7,
stochastic_distorted_greedy,[],0,0,0,0.058433928061276674,,0.01,0.001,800,0,1,1,50,7,
distorted_greedy,"[367, 116, 1087, 1556, 396, 1008, 1171, 1664, 458, 1120, 1732, 1245, 1535, 540, 1698, 1288, 671, 1260]",23652,24000,348,0.9564421769464388,,,0.1,800,5,40,5,50,7,
cost_scaled_greedy,"[367, 116, 1087, 1556, 396, 1008, 1171, 1664, 458, 1120, 1732, 1245, 1535, 540, 1698, 1288, 671, 1260]",23652,24000,348,0.92345939099323,,,0.1,800,5,40,5,50,7,
cost_scaled_lazy_exact_greedy,"[367, 116, 1087, 1556, 396, 1008, 1171, 1217, 458, 452, 1245, 1535, 1732, 540, 1698, 1288, 671, 1260]",23652,24000,348,0.010564981028437614,,,0.1,800,5,40,5,50,7,
unconstrained_linear,"[1042, 1556, 540, 1054, 58, 571, 1087, 1601, 71, 1609, 1109, 1629, 1120, 116, 1171, 671, 194, 1732, 1245, 1260, 1288, 325, 1008, 1535]",23350,24000,650,0.0057494069915264845,,,0.1,800,5,40,5,50,7,
unconstrained_distorted_greedy,"[611, 95, 1054, 415, 263, 206, 200, 790, 1042, 396, 572, 229, 116, 1008, 1260, 1535, 1698, 1171, 454, 452, 1245, 1732]",20253,20800,547,0.024562986916862428,,,0.1,800,5,40,5,50,7,
stochastic_distorted_greedy,"[447, 95, 341, 704, 1008, 1698, 964, 790, 540, 58, 1245, 1288, 681, 458, 572, 1400, 1120, 623, 1732, 1535, 721, 671, 1171, 1260]",23517,24000,483,0.09577466500923038,,0.01,0.1,800,5,40,5,50,7,
distorted_greedy,"[684, 416, 403, 769, 43, 798, 895, 903, 1231, 1288, 353, 37, 1574, 1470, 1662, 972, 1640, 692, 1005, 1054, 1561, 1697, 756, 1008, 179, 1171]",35507,36000,493,3.9106288129696622,,,0.2,800,5,40,5,50,7,
cost_scaled_greedy,"[684, 416, 403, 769, 43, 798, 895, 903, 1231, 1288, 353, 37, 1574, 1470, 1662, 972, 1640, 692, 1005, 1054, 1561, 1697, 756, 1008, 179, 1171]",35507,36000,493,2.7116074920631945,,,0.2,800,5,40,5,50,7,
cost_scaled_lazy_exact_greedy,"[684, 416, 403, 769, 43, 798, 895, 903, 1231, 1288, 353, 37, 1574, 1470, 1662, 972, 1640, 692, 1005, 1054, 1561, 1697, 756, 1008, 179, 1171]",35507,36000,493,0.012152218027040362,,,0.2,800,5,40,5,50,7,
unconstrained_linear,"[9, 12, 15, 23, 27, 37, 43, 51, 63, 71, 98, 99, 142, 167, 179, 185, 210, 229, 259, 287, 328, 353, 416, 426, 430, 507, 684, 707, 756, 769, 928, 1005, 1054, 1171, 1231, 1640, 1697]",35066,36000,934,0.010316547006368637,,,0.2,800,5,40,5,50,7,
unconstrained_distorted_greedy,"[474, 817, 328, 350, 1561, 179, 1478, 1227, 602, 1633, 876, 1417, 1347, 1761, 506, 43, 1320, 893, 901, 416, 1723, 37, 501, 426, 374, 707, 1677, 430, 1249, 1063, 1640, 671, 1231, 185]",31909,32800,891,0.03468456899281591,,,0.2,800,5,40,5,50,7,
stochastic_distorted_greedy,"[517, 1249, 1574, 640, 660, 484, 1682, 1761, 1063, 1320, 1328, 1732, 698, 1217, 1227, 1640, 1008, 1707, 474, 1561, 739, 1510, 707, 993, 43, 1541, 1662, 1231, 866, 1256, 972, 210, 1301, 1697, 1171, 756]",35319,36000,681,0.1459351599914953,,0.01,0.2,800,5,40,5,50,7,
distorted_greedy,"[1333, 638, 790, 1132, 1470, 857, 1495, 1294, 1324, 961, 1217, 887, 1411, 707, 1405, 972, 20, 649, 1293, 1303, 1535, 1580, 1173, 464, 1317, 1319, 410, 756, 684, 869]",34799,35200,401,8.132397937006317,,,0.3,800,5,40,5,50,7,
cost_scaled_greedy,"[1333, 638, 790, 1132, 1470, 857, 1495, 1294, 1324, 961, 1217, 887, 1411, 707, 1405, 972, 20, 649, 1293, 1303, 1535, 1580, 1173, 464, 1317, 1319, 410, 756, 684, 869]",34799,35200,401,6.559040693915449,,,0.3,800,5,40,5,50,7,
cost_scaled_lazy_exact_greedy,"[1333, 638, 790, 1132, 1470, 857, 1495, 1294, 1324, 961, 1217, 887, 1411, 707, 1405, 972, 20, 649, 1293, 1303, 1535, 1580, 1173, 464, 1317, 1319, 410, 756, 684, 869]",34799,35200,401,0.020687981974333525,,,0.3,800,5,40,5,50,7,
unconstrained_linear,"[4, 12, 13, 20, 23, 24, 34, 37, 51, 58, 97, 101, 130, 146, 170, 185, 193, 213, 264, 270, 287, 311, 326, 378, 383, 392, 397, 410, 414, 464, 620, 684, 756, 790, 869, 887, 928, 1021, 1168, 1319]",34122,35200,1078,0.02073546894825995,,,0.3,800,5,40,5,50,7,
unconstrained_distorted_greedy,"[1008, 930, 396, 956, 409, 1678, 562, 586, 1510, 1132, 1231, 935, 553, 954, 620, 1313, 423, 1649, 986, 1260, 790, 464, 1566, 275, 326, 1288, 1692, 101, 671, 684, 1561, 287, 869, 185, 430]",30398,31200,802,0.08445151895284653,,,0.3,800,5,40,5,50,7,
stochastic_distorted_greedy,"[1649, 1021, 683, 769, 1294, 1016, 857, 623, 1088, 795, 378, 672, 416, 1011, 1063, 58, 1761, 1333, 270, 648, 707, 464, 213, 1171, 869, 1319, 887, 620, 1203, 1324, 671, 756, 562, 972, 1303, 410]",34461,35200,739,0.2947382159763947,,0.01,0.3,800,5,40,5,50,7,
distorted_greedy,"[1037, 586, 740, 353, 981, 458, 1301, 754, 410, 602, 179, 180, 471, 185, 463, 1132, 1287, 1548, 220, 399, 514, 1697, 540, 729, 1231, 1722, 970, 37]",37801,38400,599,13.597089350922033,,,0.4,800,5,40,5,50,7,
cost_scaled_greedy,"[1037, 586, 740, 353, 981, 458, 1301, 754, 410, 602, 179, 180, 471, 185, 463, 1132, 1287, 1548, 220, 399, 514, 1697, 540, 729, 1231, 1722, 970, 37]",37801,38400,599,12.286446627927944,,,0.4,800,5,40,5,50,7,
cost_scaled_lazy_exact_greedy,"[1037, 586, 740, 353, 981, 458, 1301, 754, 410, 602, 179, 180, 471, 185, 463, 1132, 1287, 1548, 220, 399, 514, 1697, 540, 729, 1231, 1722, 970, 37]",37801,38400,599,0.026556866010650992,,,0.4,800,5,40,5,50,7,
unconstrained_linear,"[3, 4, 9, 12, 23, 24, 26, 27, 37, 41, 51, 55, 97, 98, 99, 142, 146, 170, 179, 180, 185, 216, 229, 261, 325, 353, 392, 397, 414, 432, 514, 681, 725, 835, 970, 993, 1021, 1548, 1697, 1722]",37314,38400,1086,0.016757686040364206,,,0.4,800,5,40,5,50,7,
unconstrained_distorted_greedy,"[313, 701, 1572, 325, 1245, 691, 179, 419, 1563, 837, 96, 705, 414, 1011, 55, 546, 1217, 1301, 1629, 1571, 1324, 1548, 12, 1087, 970, 297, 681, 957, 1132, 981, 261, 37, 915, 1633, 1042, 410, 1287, 977, 857, 1008, 1231]",35870,36800,930,0.087571557960473,,,0.4,800,5,40,5,50,7,
